image,damage_id,damage_type,damage_name_ko,pixel_nodes_json,world_center_x_m,world_center_y_m,world_center_z_m,length_px,length_m,width_px,width_m,area_m2,source_image_path,tile_original_paths_json,tile_overlay_paths_json
DJI_20250702151015_0500_V.JPG,D000088,CRC,균열,"[[2092.0,54.5],[2093.0,54.5],[2094.0,54.5],[2095.0,54.5],[2096.0,54.5],[2097.0,54.5],[2098.0,54.5],[2099.0,54.5],[2100.0,54.5],[2101.0,54.5],[2102.0,54.5],[2103.0,54.5],[2104.0,54.5],[2105.0,54.5],[2106.0,54.5],[2107.0,54.5],[2108.0,54.5],[2109.0,54.5],[2110.0,54.5],[2111.0,54.5],[2112.0,54.5],[2113.0,54.5],[2114.0,54.5],[2115.0,54.5],[2116.0,54.5],[2117.0,54.5],[2117.5,55.0],[2117.0,55.5],[2116.0,55.5],[2115.0,55.5],[2114.0,55.5],[2113.0,55.5],[2112.0,55.5],[2111.0,55.5],[2110.0,55.5],[2109.0,55.5],[2108.0,55.5],[2107.0,55.5],[2106.0,55.5],[2105.0,55.5],[2104.0,55.5],[2103.0,55.5],[2102.0,55.5],[2101.0,55.5],[2100.0,55.5],[2099.0,55.5],[2098.0,55.5],[2097.0,55.5],[2096.0,55.5],[2095.0,55.5],[2094.0,55.5],[2093.0,55.5],[2092.0,55.5]]",243076.55357361,431124.58958817,69.44864178,376.024476,1.79318836,12.448262,0.07503297,,원본사진/DJI_20250702151015_0500_V.JPG,"[""512원본타일/DJI_20250702151015_0500_V__x02048_y00000.png""]","[""512라벨오버레이/DJI_20250702151015_0500_V__x02048_y00000.png""]"
DJI_20250702151015_0500_V.JPG,D000089,CRC,균열,"[[2464.0,171.5],[2463.5,171.0],[2463.5,170.0],[2463.5,169.0],[2463.5,168.0],[2463.5,167.0],[2463.5,166.0],[2463.5,165.0],[2463.5,164.0],[2463.5,163.0],[2463.5,162.0],[2463.5,161.0],[2463.5,160.0],[2463.5,159.0],[2463.5,158.0],[2463.5,157.0],[2463.5,156.0],[2463.5,155.0],[2463.5,154.0],[2463.5,153.0],[2463.5,152.0],[2463.5,151.0],[2463.5,150.0],[2463.5,149.0],[2463.5,148.0],[2463.5,147.0],[2463.5,146.0],[2463.5,145.0],[2463.5,144.0],[2463.5,143.0],[2463.5,142.0],[2463.5,141.0],[2463.5,140.0],[2463.5,139.0],[2463.5,138.0],[2463.5,137.0],[2463.5,136.0],[2463.5,135.0],[2463.5,134.0],[2463.5,133.0],[2463.5,132.0],[2463.5,131.0],[2463.5,130.0],[2464.0,129.5],[2464.5,130.0],[2464.5,131.0],[2464.5,132.0],[2464.5,133.0],[2464.5,134.0],[2464.5,135.0],[2464.5,136.0],[2464.5,137.0],[2464.5,138.0],[2464.5,139.0],[2464.5,140.0],[2464.5,141.0],[2464.5,142.0],[2464.5,143.0],[2464.5,144.0],[2464.5,145.0],[2464.5,146.0],[2464.5,147.0],[2464.5,148.0],[2464.5,149.0],[2464.5,150.0],[2464.5,151.0],[2464.5,152.0],[2464.5,153.0],[2464.5,154.0],[2464.5,155.0],[2464.5,156.0],[2464.5,157.0],[2464.5,158.0],[2464.5,159.0],[2464.5,160.0],[2464.5,161.0],[2464.5,162.0],[2464.5,163.0],[2464.5,164.0],[2464.5,165.0],[2464.5,166.0],[2464.5,167.0],[2464.5,168.0],[2464.5,169.0],[2464.5,170.0],[2464.5,171.0],[2464.0,171.5]]",243076.68731689,431123.70794678,69.1617527,129.077262,0.7277075,4.349532,0.02044393,,원본사진/DJI_20250702151015_0500_V.JPG,"[""512원본타일/DJI_20250702151015_0500_V__x02048_y00000.png""]","[""512라벨오버레이/DJI_20250702151015_0500_V__x02048_y00000.png""]"
DJI_20250702151015_0500_V.JPG,D000092,CRC,균열,"[[5172.0,306.5],[5171.0,306.5],[5170.0,306.5],[5169.0,306.5],[5168.0,306.5],[5167.0,306.5],[5166.0,306.5],[5165.0,306.5],[5164.0,306.5],[5163.0,306.5],[5162.0,306.5],[5161.0,306.5],[5160.0,306.5],[5159.0,306.5],[5158.0,306.5],[5157.0,306.5],[5156.0,306.5],[5155.0,306.5],[5154.0,306.5],[5153.0,306.5],[5152.0,306.5],[5151.0,306.5],[5150.0,306.5],[5149.0,306.5],[5148.0,306.5],[5147.0,306.5],[5146.0,306.5],[5145.0,306.5],[5144.0,306.5],[5143.5,306.0],[5144.0,305.5],[5145.0,305.5],[5146.0,305.5],[5147.0,305.5],[5148.0,305.5],[5149.0,305.5],[5150.0,305.5],[5151.0,305.5],[5152.0,305.5],[5153.0,305.5],[5154.0,305.5],[5155.0,305.5],[5156.0,305.5],[5157.0,305.5],[5158.0,305.5],[5159.0,305.5],[5160.0,305.5],[5161.0,305.5],[5162.0,305.5],[5163.0,305.5],[5164.0,305.5],[5165.0,305.5],[5166.0,305.5],[5167.0,305.5],[5168.0,305.5],[5169.0,305.5],[5170.0,305.5],[5171.0,305.5],[5172.0,305.5],[5172.5,306.0],[5172.0,306.5]]",243080.12452507,431111.42393494,68.34670258,267.467416,1.2785874,12.195466,0.06749931,,원본사진/DJI_20250702151015_0500_V.JPG,"[""512원본타일/DJI_20250702151015_0500_V__x05120_y00000.png"",""512원본타일/DJI_20250702151015_0500_V__x04608_y00000.png""]","[""512라벨오버레이/DJI_20250702151015_0500_V__x05120_y00000.png"",""512라벨오버레이/DJI_20250702151015_0500_V__x04608_y00000.png""]"
DJI_20250702151015_0500_V.JPG,D000096,CRC,균열,"[[306.0,915.5],[305.0,915.5],[304.0,915.5],[303.0,915.5],[302.0,915.5],[301.0,915.5],[300.5,915.0],[301.0,914.5],[302.0,914.5],[303.0,914.5],[304.0,914.5],[305.0,914.5],[306.0,914.5],[306.5,915.0],[306.0,915.5]]",243071.30251408,431132.0574379,65.98038769,68.736078,0.29379287,12.470585,0.05846703,,원본사진/DJI_20250702151015_0500_V.JPG,"[""512원본타일/DJI_20250702151015_0500_V__x00000_y00512.png""]","[""512라벨오버레이/DJI_20250702151015_0500_V__x00000_y00512.png""]"
DJI_20250702151015_0500_V.JPG,D000097,CRC,균열,"[[902.0,939.5],[901.0,939.5],[900.0,939.5],[899.0,939.5],[898.0,939.5],[897.0,939.5],[896.0,939.5],[895.0,939.5],[894.0,939.5],[893.0,939.5],[892.5,939.0],[893.0,938.5],[894.0,938.5],[895.0,938.5],[896.0,938.5],[897.0,938.5],[898.0,938.5],[899.0,938.5],[900.0,938.5],[901.0,938.5],[902.0,938.5],[902.5,939.0],[902.0,939.5]]",243071.93675613,431129.74411774,65.82442379,182.559093,0.77466633,8.397867,0.0389414,,원본사진/DJI_20250702151015_0500_V.JPG,"[""512원본타일/DJI_20250702151015_0500_V__x00512_y00512.png""]","[""512라벨오버레이/DJI_20250702151015_0500_V__x00512_y00512.png""]"
DJI_20250702151015_0500_V.JPG,D000098,CRC,균열,"[[3838.0,1062.5],[3837.5,1062.0],[3837.5,1061.0],[3837.5,1060.0],[3837.5,1059.0],[3837.5,1058.0],[3837.5,1057.0],[3837.5,1056.0],[3837.5,1055.0],[3837.5,1054.0],[3837.5,1053.0],[3837.5,1052.0],[3837.5,1051.0],[3837.5,1050.0],[3837.5,1049.0],[3837.5,1048.0],[3837.5,1047.0],[3837.5,1046.0],[3837.5,1045.0],[3837.5,1044.0],[3837.5,1043.0],[3838.0,1042.5],[3838.5,1043.0],[3838.5,1044.0],[3838.5,1045.0],[3838.5,1046.0],[3838.5,1047.0],[3838.5,1048.0],[3838.5,1049.0],[3838.5,1050.0],[3838.5,1051.0],[3838.5,1052.0],[3838.5,1053.0],[3838.5,1054.0],[3838.5,1055.0],[3838.5,1056.0],[3838.5,1057.0],[3838.5,1058.0],[3838.5,1059.0],[3838.5,1060.0],[3838.5,1061.0],[3838.5,1062.0],[3838.0,1062.5]]",243075.85843658,431116.95984268,65.2985239,170.361781,0.85135767,5.885745,0.02706199,,원본사진/DJI_20250702151015_0500_V.JPG,"[""512원본타일/DJI_20250702151015_0500_V__x03584_y01024.png"",""512원본타일/DJI_20250702151015_0500_V__x03584_y00512.png""]","[""512라벨오버레이/DJI_20250702151015_0500_V__x03584_y01024.png"",""512라벨오버레이/DJI_20250702151015_0500_V__x03584_y00512.png""]"
DJI_20250702151015_0500_V.JPG,D000107,CRC,균열,"[[266.0,2032.5],[265.5,2032.0],[265.5,2031.0],[265.5,2030.0],[265.5,2029.0],[265.5,2028.0],[265.5,2027.0],[265.5,2026.0],[265.5,2025.0],[265.5,2024.0],[265.5,2023.0],[265.5,2022.0],[265.5,2021.0],[265.5,2020.0],[265.5,2019.0],[265.5,2018.0],[266.0,2017.5],[266.5,2018.0],[266.5,2019.0],[266.5,2020.0],[266.5,2021.0],[266.5,2022.0],[266.5,2023.0],[266.5,2024.0],[266.5,2025.0],[266.5,2026.0],[266.5,2027.0],[266.5,2028.0],[266.5,2029.0],[266.5,2030.0],[266.5,2031.0],[266.5,2032.0],[266.0,2032.5]]",243068.49912453,431130.80149841,61.89261723,91.517767,0.36155212,20.927327,0.09267039,,원본사진/DJI_20250702151015_0500_V.JPG,"[""512원본타일/DJI_20250702151015_0500_V__x00000_y02048.png"",""512원본타일/DJI_20250702151015_0500_V__x00000_y01536.png""]","[""512라벨오버레이/DJI_20250702151015_0500_V__x00000_y02048.png"",""512라벨오버레이/DJI_20250702151015_0500_V__x00000_y01536.png""]"
DJI_20250702160538_0800_V.JPG,D000169,CRC,균열,"[[4474.0,1070.5],[4473.0,1070.5],[4472.0,1070.5],[4471.0,1070.5],[4470.0,1070.5],[4469.0,1070.5],[4468.0,1070.5],[4467.0,1070.5],[4466.0,1070.5],[4465.0,1070.5],[4464.0,1070.5],[4463.0,1070.5],[4462.5,1070.0],[4463.0,1069.5],[4464.0,1069.5],[4465.0,1069.5],[4466.0,1069.5],[4467.0,1069.5],[4468.0,1069.5],[4469.0,1069.5],[4470.0,1069.5],[4471.0,1069.5],[4472.0,1069.5],[4473.0,1069.5],[4474.0,1069.5],[4474.5,1070.0],[4474.0,1070.5]]",243055.1892128,431187.50162601,73.68143058,97.004202,0.45124099,9.704671,0.03402116,,원본사진/DJI_20250702160538_0800_V.JPG,"[""512원본타일/DJI_20250702160538_0800_V__x04096_y01024.png""]","[""512라벨오버레이/DJI_20250702160538_0800_V__x04096_y01024.png""]"
DJI_20250702160538_0800_V.JPG,D000170,CRC,균열,"[[4168.0,1104.5],[4167.0,1104.5],[4166.0,1104.5],[4165.0,1104.5],[4164.0,1104.5],[4163.0,1104.5],[4162.0,1104.5],[4161.0,1104.5],[4160.0,1104.5],[4159.0,1104.5],[4158.0,1104.5],[4157.0,1104.5],[4156.0,1104.5],[4155.0,1104.5],[4154.0,1104.5],[4153.0,1104.5],[4152.0,1104.5],[4151.0,1104.5],[4150.0,1104.5],[4149.0,1104.5],[4148.5,1104.0],[4149.0,1103.5],[4150.0,1103.5],[4151.0,1103.5],[4152.0,1103.5],[4153.0,1103.5],[4154.0,1103.5],[4155.0,1103.5],[4156.0,1103.5],[4157.0,1103.5],[4158.0,1103.5],[4159.0,1103.5],[4160.0,1103.5],[4161.0,1103.5],[4162.0,1103.5],[4163.0,1103.5],[4164.0,1103.5],[4165.0,1103.5],[4166.0,1103.5],[4167.0,1103.5],[4168.0,1103.5],[4168.5,1104.0],[4168.0,1104.5]]",243055.36810875,431188.58052063,73.57891893,142.852255,0.53399334,12.143436,0.0440252,,원본사진/DJI_20250702160538_0800_V.JPG,"[""512원본타일/DJI_20250702160538_0800_V__x04096_y01024.png"",""512원본타일/DJI_20250702160538_0800_V__x03584_y01024.png""]","[""512라벨오버레이/DJI_20250702160538_0800_V__x04096_y01024.png"",""512라벨오버레이/DJI_20250702160538_0800_V__x03584_y01024.png""]"
DJI_20250702160658_0900_V.JPG,D000216,CRC,균열,"[[2434.0,822.5],[2433.0,822.5],[2432.0,822.5],[2431.0,822.5],[2430.0,822.5],[2429.0,822.5],[2428.0,822.5],[2427.0,822.5],[2426.0,822.5],[2425.0,822.5],[2424.0,822.5],[2423.0,822.5],[2422.0,822.5],[2421.0,822.5],[2420.0,822.5],[2419.0,822.5],[2418.0,822.5],[2417.0,822.5],[2416.0,822.5],[2415.0,822.5],[2414.0,822.5],[2413.0,822.5],[2412.0,822.5],[2411.0,822.5],[2410.0,822.5],[2409.0,822.5],[2408.5,822.0],[2409.0,821.5],[2410.0,821.5],[2411.0,821.5],[2412.0,821.5],[2413.0,821.5],[2414.0,821.5],[2415.0,821.5],[2416.0,821.5],[2417.0,821.5],[2418.0,821.5],[2419.0,821.5],[2420.0,821.5],[2421.0,821.5],[2422.0,821.5],[2423.0,821.5],[2424.0,821.5],[2425.0,821.5],[2426.0,821.5],[2427.0,821.5],[2428.0,821.5],[2429.0,821.5],[2430.0,821.5],[2431.0,821.5],[2432.0,821.5],[2433.0,821.5],[2434.0,821.5],[2434.5,822.0],[2434.0,822.5]]",243041.17958832,431204.93418312,71.86287308,211.481184,0.38707711,10.47823,0.01404483,,원본사진/DJI_20250702160658_0900_V.JPG,"[""512원본타일/DJI_20250702160658_0900_V__x02048_y00512.png""]","[""512라벨오버레이/DJI_20250702160658_0900_V__x02048_y00512.png""]"
