image,damage_id,damage_type,damage_name_ko,pixel_nodes_json,world_center_x_m,world_center_y_m,world_center_z_m,length_px,length_m,width_px,width_m,area_m2,source_image_path,tile_original_paths_json,tile_overlay_paths_json
DJI_20250702150745_0300_V.JPG,D000011,CRC,균열,"[[3623.0,1108.5],[3622.5,1108.0],[3622.5,1107.0],[3622.5,1106.0],[3622.5,1105.0],[3622.5,1104.0],[3622.5,1103.0],[3622.5,1102.0],[3623.0,1101.5],[3623.5,1102.0],[3623.5,1103.0],[3623.5,1104.0],[3623.5,1105.0],[3623.5,1106.0],[3623.5,1107.0],[3623.5,1108.0],[3623.0,1108.5]]",243084.36770058,431097.85896301,74.54639387,67.579971,0.46668419,2.810065,0.04065584,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x03584_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000012,CRC,균열,"[[3713.0,1469.5],[3712.5,1469.0],[3712.5,1468.0],[3712.5,1467.0],[3712.5,1466.0],[3712.5,1465.0],[3712.5,1464.0],[3712.5,1463.0],[3712.5,1462.0],[3712.5,1461.0],[3712.5,1460.0],[3712.5,1459.0],[3712.5,1458.0],[3712.5,1457.0],[3712.5,1456.0],[3712.5,1455.0],[3712.5,1454.0],[3713.0,1453.5],[3713.5,1454.0],[3713.5,1455.0],[3713.5,1456.0],[3713.5,1457.0],[3713.5,1458.0],[3713.5,1459.0],[3713.5,1460.0],[3713.5,1461.0],[3713.5,1462.0],[3713.5,1463.0],[3713.5,1464.0],[3713.5,1465.0],[3713.5,1466.0],[3713.5,1467.0],[3713.5,1468.0],[3713.5,1469.0],[3713.0,1469.5]]",243083.35751152,431097.44080353,72.72178459,335.681362,1.48728876,13.26822,0.06277551,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y01024.png"",""512원본타일/DJI_20250702150745_0300_V__x03584_y01536.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x03584_y01024.png"",""512라벨오버레이/DJI_20250702150745_0300_V__x03584_y01536.png""]"
DJI_20250702150745_0300_V.JPG,D000013,CRC,균열,"[[2532.0,1122.5],[2531.5,1122.0],[2531.5,1121.0],[2531.5,1120.0],[2531.5,1119.0],[2531.5,1118.0],[2531.5,1117.0],[2531.5,1116.0],[2531.5,1115.0],[2531.5,1114.0],[2531.5,1113.0],[2531.5,1112.0],[2531.5,1111.0],[2531.5,1110.0],[2531.5,1109.0],[2531.5,1108.0],[2531.5,1107.0],[2531.5,1106.0],[2531.5,1105.0],[2531.5,1104.0],[2531.5,1103.0],[2531.5,1102.0],[2531.5,1101.0],[2531.5,1100.0],[2531.5,1099.0],[2531.5,1098.0],[2531.5,1097.0],[2531.5,1096.0],[2531.5,1095.0],[2531.5,1094.0],[2531.5,1093.0],[2531.5,1092.0],[2531.5,1091.0],[2531.5,1090.0],[2531.5,1089.0],[2531.5,1088.0],[2531.5,1087.0],[2531.5,1086.0],[2531.5,1085.0],[2531.5,1084.0],[2531.5,1083.0],[2531.5,1082.0],[2531.5,1081.0],[2531.5,1080.0],[2531.5,1079.0],[2531.5,1078.0],[2531.5,1077.0],[2531.5,1076.0],[2532.0,1075.5],[2532.5,1076.0],[2532.5,1077.0],[2532.5,1078.0],[2532.5,1079.0],[2532.5,1080.0],[2532.5,1081.0],[2532.5,1082.0],[2532.5,1083.0],[2532.5,1084.0],[2532.5,1085.0],[2532.5,1086.0],[2532.5,1087.0],[2532.5,1088.0],[2532.5,1089.0],[2532.5,1090.0],[2532.5,1091.0],[2532.5,1092.0],[2532.5,1093.0],[2532.5,1094.0],[2532.5,1095.0],[2532.5,1096.0],[2532.5,1097.0],[2532.5,1098.0],[2532.5,1099.0],[2532.5,1100.0],[2532.5,1101.0],[2532.5,1102.0],[2532.5,1103.0],[2532.5,1104.0],[2532.5,1105.0],[2532.5,1106.0],[2532.5,1107.0],[2532.5,1108.0],[2532.5,1109.0],[2532.5,1110.0],[2532.5,1111.0],[2532.5,1112.0],[2532.5,1113.0],[2532.5,1114.0],[2532.5,1115.0],[2532.5,1116.0],[2532.5,1117.0],[2532.5,1118.0],[2532.5,1119.0],[2532.5,1120.0],[2532.5,1121.0],[2532.5,1122.0],[2532.0,1122.5]]",243088.46045494,431104.43816376,75.87862492,145.304242,1.38861978,6.172232,0.03802107,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x02048_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x02048_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000014,CRC,균열,"[[4667.0,1205.5],[4666.0,1205.5],[4665.0,1205.5],[4664.0,1205.5],[4663.0,1205.5],[4662.0,1205.5],[4661.0,1205.5],[4660.0,1205.5],[4659.0,1205.5],[4658.0,1205.5],[4657.0,1205.5],[4656.0,1205.5],[4655.0,1205.5],[4654.0,1205.5],[4653.0,1205.5],[4652.0,1205.5],[4651.0,1205.5],[4650.0,1205.5],[4649.0,1205.5],[4648.0,1205.5],[4647.0,1205.5],[4646.0,1205.5],[4645.0,1205.5],[4644.0,1205.5],[4643.0,1205.5],[4642.0,1205.5],[4641.0,1205.5],[4640.0,1205.5],[4639.0,1205.5],[4638.0,1205.5],[4637.0,1205.5],[4636.0,1205.5],[4635.0,1205.5],[4634.0,1205.5],[4633.0,1205.5],[4632.0,1205.5],[4631.0,1205.5],[4630.0,1205.5],[4629.0,1205.5],[4628.0,1205.5],[4627.0,1205.5],[4626.0,1205.5],[4625.0,1205.5],[4624.5,1205.0],[4625.0,1204.5],[4626.0,1204.5],[4627.0,1204.5],[4628.0,1204.5],[4629.0,1204.5],[4630.0,1204.5],[4631.0,1204.5],[4632.0,1204.5],[4633.0,1204.5],[4634.0,1204.5],[4635.0,1204.5],[4636.0,1204.5],[4637.0,1204.5],[4638.0,1204.5],[4639.0,1204.5],[4640.0,1204.5],[4641.0,1204.5],[4642.0,1204.5],[4643.0,1204.5],[4644.0,1204.5],[4645.0,1204.5],[4646.0,1204.5],[4647.0,1204.5],[4648.0,1204.5],[4649.0,1204.5],[4650.0,1204.5],[4651.0,1204.5],[4652.0,1204.5],[4653.0,1204.5],[4654.0,1204.5],[4655.0,1204.5],[4656.0,1204.5],[4657.0,1204.5],[4658.0,1204.5],[4659.0,1204.5],[4660.0,1204.5],[4661.0,1204.5],[4662.0,1204.5],[4663.0,1204.5],[4664.0,1204.5],[4665.0,1204.5],[4666.0,1204.5],[4667.0,1204.5],[4667.5,1205.0],[4667.0,1205.5]]",243078.80545807,431094.66293335,72.65223503,154.12253,0.41238872,4.161346,0.01281798,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04608_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x04608_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000015,CRC,균열,"[[4454.0,1206.5],[4453.0,1206.5],[4452.0,1206.5],[4451.0,1206.5],[4450.0,1206.5],[4449.0,1206.5],[4448.0,1206.5],[4447.5,1206.0],[4448.0,1205.5],[4449.0,1205.5],[4450.0,1205.5],[4451.0,1205.5],[4452.0,1205.5],[4453.0,1205.5],[4454.0,1205.5],[4454.5,1206.0],[4454.0,1206.5]]",243079.39265633,431095.3110733,72.75025892,99.698799,0.4415648,13.599834,0.06197311,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04096_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x04096_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000016,CRC,균열,"[[2512.0,1352.5],[2511.5,1352.0],[2511.5,1351.0],[2511.5,1350.0],[2511.5,1349.0],[2511.5,1348.0],[2511.5,1347.0],[2511.5,1346.0],[2511.5,1345.0],[2511.5,1344.0],[2511.5,1343.0],[2511.5,1342.0],[2511.5,1341.0],[2511.5,1340.0],[2511.5,1339.0],[2511.5,1338.0],[2511.5,1337.0],[2511.5,1336.0],[2511.5,1335.0],[2511.5,1334.0],[2512.0,1333.5],[2512.5,1334.0],[2512.5,1335.0],[2512.5,1336.0],[2512.5,1337.0],[2512.5,1338.0],[2512.5,1339.0],[2512.5,1340.0],[2512.5,1341.0],[2512.5,1342.0],[2512.5,1343.0],[2512.5,1344.0],[2512.5,1345.0],[2512.5,1346.0],[2512.5,1347.0],[2512.5,1348.0],[2512.5,1349.0],[2512.5,1350.0],[2512.5,1351.0],[2512.5,1352.0],[2512.0,1352.5]]",243087.10788727,431104.11820221,74.16414237,66.319228,0.52388141,2.864603,0.01689689,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x02048_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x02048_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000017,CRC,균열,"[[4079.0,1323.5],[4078.0,1323.5],[4077.0,1323.5],[4076.0,1323.5],[4075.0,1323.5],[4074.0,1323.5],[4073.0,1323.5],[4072.0,1323.5],[4071.0,1323.5],[4070.0,1323.5],[4069.0,1323.5],[4068.0,1323.5],[4067.0,1323.5],[4066.0,1323.5],[4065.0,1323.5],[4064.5,1323.0],[4065.0,1322.5],[4066.0,1322.5],[4067.0,1322.5],[4068.0,1322.5],[4069.0,1322.5],[4070.0,1322.5],[4071.0,1322.5],[4072.0,1322.5],[4073.0,1322.5],[4074.0,1322.5],[4075.0,1322.5],[4076.0,1322.5],[4077.0,1322.5],[4078.0,1322.5],[4079.0,1322.5],[4079.5,1323.0],[4079.0,1323.5]]",243079.43213463,431096.07781982,72.51311874,210.628194,0.62493185,19.810861,0.0643907,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04096_y01024.png"",""512원본타일/DJI_20250702150745_0300_V__x03584_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x04096_y01024.png"",""512라벨오버레이/DJI_20250702150745_0300_V__x03584_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000018,CRC,균열,"[[1897.0,1344.5],[1896.5,1344.0],[1896.5,1343.0],[1896.5,1342.0],[1896.5,1341.0],[1896.5,1340.0],[1896.5,1339.0],[1896.5,1338.0],[1896.5,1337.0],[1896.5,1336.0],[1896.5,1335.0],[1897.0,1334.5],[1897.5,1335.0],[1897.5,1336.0],[1897.5,1337.0],[1897.5,1338.0],[1897.5,1339.0],[1897.5,1340.0],[1897.5,1341.0],[1897.5,1342.0],[1897.5,1343.0],[1897.5,1344.0],[1897.0,1344.5]]",243086.01236153,431107.47140503,74.18002295,96.001026,0.79668292,3.700247,0.02145485,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x01536_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x01536_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000019,CRC,균열,"[[1714.0,1304.5],[1713.0,1304.5],[1712.0,1304.5],[1711.0,1304.5],[1710.0,1304.5],[1709.0,1304.5],[1708.0,1304.5],[1707.0,1304.5],[1706.0,1304.5],[1705.0,1304.5],[1704.0,1304.5],[1703.0,1304.5],[1702.0,1304.5],[1701.0,1304.5],[1700.0,1304.5],[1699.0,1304.5],[1698.0,1304.5],[1697.0,1304.5],[1696.0,1304.5],[1695.0,1304.5],[1694.0,1304.5],[1693.0,1304.5],[1692.0,1304.5],[1691.0,1304.5],[1690.0,1304.5],[1689.0,1304.5],[1688.0,1304.5],[1687.0,1304.5],[1686.0,1304.5],[1685.0,1304.5],[1684.0,1304.5],[1683.5,1304.0],[1684.0,1303.5],[1685.0,1303.5],[1686.0,1303.5],[1687.0,1303.5],[1688.0,1303.5],[1689.0,1303.5],[1690.0,1303.5],[1691.0,1303.5],[1692.0,1303.5],[1693.0,1303.5],[1694.0,1303.5],[1695.0,1303.5],[1696.0,1303.5],[1697.0,1303.5],[1698.0,1303.5],[1699.0,1303.5],[1700.0,1303.5],[1701.0,1303.5],[1702.0,1303.5],[1703.0,1303.5],[1704.0,1303.5],[1705.0,1303.5],[1706.0,1303.5],[1707.0,1303.5],[1708.0,1303.5],[1709.0,1303.5],[1710.0,1303.5],[1711.0,1303.5],[1712.0,1303.5],[1713.0,1303.5],[1714.0,1303.5],[1714.5,1304.0],[1714.0,1304.5]]",243085.68202209,431108.73997498,74.35472488,115.079345,0.64951276,3.69957,0.02848102,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x01536_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x01536_y01024.png""]"
DJI_20250702150745_0300_V.JPG,D000020,CRC,균열,"[[4045.0,1332.5],[4044.0,1332.5],[4043.0,1332.5],[4042.0,1332.5],[4041.0,1332.5],[4040.0,1332.5],[4039.0,1332.5],[4038.0,1332.5],[4037.0,1332.5],[4036.0,1332.5],[4035.0,1332.5],[4034.0,1332.5],[4033.0,1332.5],[4032.0,1332.5],[4031.0,1332.5],[4030.0,1332.5],[4029.0,1332.5],[4028.0,1332.5],[4027.0,1332.5],[4026.0,1332.5],[4025.0,1332.5],[4024.0,1332.5],[4023.5,1332.0],[4024.0,1331.5],[4025.0,1331.5],[4026.0,1331.5],[4027.0,1331.5],[4028.0,1331.5],[4029.0,1331.5],[4030.0,1331.5],[4031.0,1331.5],[4032.0,1331.5],[4033.0,1331.5],[4034.0,1331.5],[4035.0,1331.5],[4036.0,1331.5],[4037.0,1331.5],[4038.0,1331.5],[4039.0,1331.5],[4040.0,1331.5],[4041.0,1331.5],[4042.0,1331.5],[4043.0,1331.5],[4044.0,1331.5],[4045.0,1331.5],[4045.5,1332.0],[4045.0,1332.5]]",243081.11786079,431096.72821808,72.67384338,283.532745,1.45531625,19.021671,0.07895081,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y01024.png""]","[""512라벨오버레이/DJI_20250702150745_0300_V__x03584_y01024.png""]"
