image,damage_id,damage_type,damage_name_ko,pixel_nodes_json,world_center_x_m,world_center_y_m,world_center_z_m,length_px,length_m,width_px,width_m,area_m2,source_image_path,tile_original_paths_json,tile_overlay_paths_json
DJI_20250702150745_0300_V.JPG,D000011,CRC,균열,"[[3388.0,67.5],[3388.5,67.0],[3388.5,66.0],[3388.5,65.0],[3388.5,64.0],[3388.5,63.0],[3388.5,62.0],[3389.0,61.5],[3389.5,61.0],[3390.0,60.5],[3390.5,60.0],[3390.5,59.0],[3390.5,58.0],[3391.0,57.5],[3391.5,57.0],[3391.5,56.0],[3391.5,55.0]]",243088.23446083,431099.21028137,81.4079566,15.953807,0.08025527,4.004953,0.03163231,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03072_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03072_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000012,CRC,균열,"[[3803.0,58.5],[3802.5,59.0],[3802.0,59.5],[3801.5,60.0],[3801.5,61.0],[3801.0,61.5],[3800.5,62.0],[3800.0,62.5],[3799.5,63.0],[3799.0,63.5],[3798.0,63.5],[3797.5,64.0],[3797.5,65.0],[3797.0,65.5],[3796.5,66.0],[3796.5,67.0],[3796.0,67.5],[3795.5,68.0],[3795.0,68.5],[3794.5,69.0],[3794.0,69.5],[3793.5,70.0],[3793.5,71.0],[3793.5,72.0],[3793.0,72.5],[3792.5,73.0],[3792.5,74.0],[3792.0,74.5],[3791.0,74.5],[3790.5,74.0],[3790.5,73.0],[3790.5,72.0],[3791.0,71.5],[3791.5,71.0],[3791.5,70.0],[3791.5,69.0],[3792.0,68.5],[3792.5,68.0],[3793.0,67.5],[3794.0,67.5],[3794.5,67.0],[3794.5,66.0],[3794.5,65.0],[3795.0,64.5],[3795.5,64.0],[3795.5,63.0],[3795.5,62.0],[3796.0,61.5],[3796.5,61.0],[3796.5,60.0],[3797.0,59.5],[3797.5,59.0],[3797.5,58.0],[3798.0,57.5],[3798.5,57.0]]",243084.07252502,431097.06809235,78.98338556,27.180437,0.13095781,5.269779,0.02385452,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000013,CRC,균열,"[[3385.0,75.0],[3385.0,76.0],[3385.0,77.0]]",243088.26199913,431099.24654388,81.34106398,3.0,0.0173168,1.0,0.00954921,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03072_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03072_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000014,CRC,균열,"[[3786.0,83.5],[3785.5,84.0],[3785.5,85.0],[3785.5,86.0]]",243083.02961349,431097.12878418,78.38952112,5.0,0.02247202,2.0,0.00821403,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000015,CRC,균열,"[[219.5,85.0],[220.0,85.5],[221.0,85.5]]",243092.97312164,431128.10721207,87.8293972,3.0,0.0237065,2.0,0.01843109,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x00000_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x00000_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000016,CRC,균열,"[[3781.0,91.5],[3781.5,91.0],[3781.5,90.0],[3781.5,89.0],[3781.5,88.0]]",243083.03210449,431097.14086914,78.36297464,6.184658,0.02458495,2.304144,0.01042144,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000017,CRC,균열,"[[231.5,93.0],[232.0,93.5],[232.5,94.0],[233.0,94.5],[233.5,95.0],[234.0,95.5],[234.5,96.0],[235.0,96.5],[235.5,97.0],[236.0,97.5],[236.5,98.0],[236.5,99.0],[237.0,99.5]]",243093.04026031,431128.03199005,87.75995254,11.667262,0.08901069,3.181981,0.03012905,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x00000_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x00000_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000018,CRC,균열,"[[3778.0,97.0],[3778.0,98.0],[3778.0,99.0],[3778.0,100.0]]",243083.03595543,431097.15697479,78.33765936,4.0,0.01696083,1.0,0.00428323,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000019,CRC,균열,"[[240.5,102.0],[241.0,102.5]]",243093.159935,431128.08828735,87.76266289,3.0,0.10460542,3.0,0.02777202,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x00000_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x00000_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000020,CRC,균열,"[[3776.0,103.5],[3775.5,104.0],[3775.5,105.0]]",243083.0388546,431097.16905975,78.31971598,4.0,0.01696604,2.0,0.00856861,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000021,CRC,균열,"[[243.5,106.0],[244.0,106.5],[245.0,106.5],[246.0,106.5],[247.0,106.5],[247.5,107.0],[247.5,108.0],[248.0,108.5],[249.0,108.5],[249.5,109.0],[250.0,109.5],[251.0,109.5],[251.5,110.0],[251.5,111.0],[251.5,112.0],[252.0,112.5],[253.0,112.5],[253.5,113.0],[254.0,113.5],[254.5,114.0],[254.5,115.0],[255.0,115.5],[255.5,116.0],[256.0,116.5],[257.0,116.5],[258.0,116.5]]",243093.43019676,431128.28260803,87.8398838,20.299997,0.16009771,4.299994,0.04078865,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x00000_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x00000_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000022,CRC,균열,"[[3767.0,113.5],[3767.5,113.0],[3767.5,112.0],[3768.0,111.5],[3769.0,111.5],[3769.5,111.0],[3769.5,110.0],[3770.0,109.5],[3770.5,109.0],[3770.5,108.0],[3771.0,107.5],[3771.5,107.0]]",243083.04174995,431097.19327545,78.28659391,12.279433,0.053055,3.596985,0.01515186,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000023,CRC,균열,"[[3760.0,125.5],[3760.5,125.0],[3760.5,124.0],[3761.0,123.5],[3762.0,123.5],[3762.5,123.0],[3762.5,122.0],[3762.5,121.0],[3763.0,120.5],[3763.5,120.0],[3763.5,119.0]]",243083.22522736,431097.21617889,78.33255815,11.404664,,3.687099,,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000024,CRC,균열,"[[3735.0,158.5],[3735.5,158.0],[3735.5,157.0],[3735.5,156.0],[3736.0,155.5],[3737.0,155.5],[3737.5,155.0],[3738.0,154.5],[3738.5,154.0],[3738.5,153.0],[3738.5,152.0],[3739.0,151.5],[3739.5,151.0],[3740.0,150.5],[3741.0,150.5],[3741.5,150.0],[3741.5,149.0],[3742.0,148.5],[3742.5,148.0],[3743.0,147.5],[3743.5,147.0],[3744.0,146.5],[3745.0,146.5],[3745.5,146.0],[3745.5,145.0],[3746.0,144.5],[3746.5,144.0],[3746.5,143.0],[3747.0,142.5],[3747.5,142.0],[3748.0,141.5],[3748.5,141.0],[3748.5,140.0],[3749.0,139.5],[3749.5,139.0],[3749.5,138.0],[3749.5,137.0],[3750.0,136.5],[3750.5,136.0],[3751.0,135.5],[3751.5,135.0],[3752.0,134.5],[3752.5,134.0]]",243083.33752441,431097.28955841,78.29418135,32.498847,0.17675066,4.661002,0.04434739,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000025,CRC,균열,"[[282.5,141.0],[283.0,141.5],[284.0,141.5]]",243093.64039612,431128.14135742,87.64220238,4.0,0.03466822,2.0,0.01887415,,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x00000_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x00000_y00000.png""]"
